Timestamp,Temperature (ÅãC),Humidity (%),Pressure (hPa),Gas Resistance (kOhms)
2025-01-25 21:38:43,20.64,54.77,1020.88,108.89
2025-01-25 21:38:44,20.64,54.73,1020.89,107.97
2025-01-25 21:38:45,20.65,54.71,1020.88,108.11
2025-01-25 21:38:47,20.65,54.71,1020.88,108.68
2025-01-25 21:38:48,20.65,54.71,1020.88,108.53
2025-01-25 21:38:49,20.65,54.72,1020.89,108.75
2025-01-25 21:38:51,20.65,54.72,1020.89,108.46
2025-01-25 21:38:52,20.65,54.72,1020.89,107.9
2025-01-25 21:38:54,20.65,54.69,1020.88,107.76
2025-01-25 21:38:55,20.65,54.7,1020.87,107.97
2025-01-25 21:38:56,20.66,54.7,1020.87,108.25
2025-01-25 21:38:58,20.66,54.68,1020.88,107.9
2025-01-25 21:38:59,20.66,54.66,1020.88,107.97
2025-01-25 21:39:00,20.66,54.65,1020.88,108.46
2025-01-25 21:39:02,20.66,54.64,1020.88,108.61
2025-01-25 21:39:03,20.66,54.66,1020.87,108.32
2025-01-25 21:39:05,20.66,54.64,1020.87,108.82
2025-01-25 21:39:06,20.66,54.66,1020.87,108.32
2025-01-25 21:39:07,20.66,54.68,1020.89,107.9
2025-01-25 21:39:09,20.66,54.7,1020.88,108.53
2025-01-25 21:39:10,20.66,54.7,1020.88,108.61
2025-01-25 21:39:11,20.67,54.72,1020.87,108.32
2025-01-25 21:39:13,20.66,54.72,1020.88,108.04
2025-01-25 21:39:14,20.66,54.73,1020.87,108.18
2025-01-25 21:39:16,20.66,54.76,1020.87,108.75
2025-01-25 21:39:17,20.65,54.75,1020.88,108.61
2025-01-25 21:39:18,20.65,54.77,1020.88,108.25
2025-01-25 21:39:20,20.64,54.79,1020.88,108.11
2025-01-25 21:39:21,20.64,54.82,1020.87,108.18
2025-01-25 21:39:22,20.64,54.83,1020.86,108.96
2025-01-25 21:39:24,20.64,54.85,1020.84,108.82
2025-01-25 21:39:25,20.63,54.88,1020.83,108.11
2025-01-25 21:39:26,20.63,54.88,1020.83,108.53
2025-01-25 21:39:28,20.64,54.88,1020.83,107.9
2025-01-25 21:39:29,20.64,54.92,1020.84,107.48
2025-01-25 21:39:31,20.64,55.0,1020.83,107.69
2025-01-25 21:39:32,20.64,55.02,1020.83,107.9
2025-01-25 21:39:33,20.65,55.06,1020.83,108.11
2025-01-25 21:39:35,20.65,55.08,1020.83,107.41
2025-01-25 21:39:36,20.66,55.07,1020.84,107.97
2025-01-25 21:39:37,20.66,55.06,1020.83,108.18
2025-01-25 21:39:39,20.67,55.04,1020.84,108.18
2025-01-25 21:39:40,20.67,55.05,1020.83,107.97
2025-01-25 21:39:42,20.67,55.03,1020.83,108.25
2025-01-25 21:39:43,20.67,55.0,1020.83,107.9
2025-01-25 21:39:44,20.67,54.95,1020.82,107.83
2025-01-25 21:39:46,20.67,54.91,1020.82,108.39
2025-01-25 21:39:47,20.68,54.87,1020.83,108.25
2025-01-25 21:39:48,20.68,54.82,1020.83,107.55
2025-01-25 21:39:50,20.68,54.81,1020.83,109.11
2025-01-25 21:39:51,20.68,54.77,1020.83,107.97
2025-01-25 21:39:53,20.68,54.75,1020.83,107.97
2025-01-25 21:39:54,20.69,54.73,1020.84,108.46
2025-01-25 21:39:55,20.68,54.71,1020.83,108.46
2025-01-25 21:39:57,20.68,54.7,1020.83,108.25
2025-01-25 21:39:58,20.68,54.69,1020.83,108.39
2025-01-25 21:39:59,20.68,54.7,1020.84,109.25
2025-01-25 21:40:01,20.68,54.69,1020.83,108.89
2025-01-25 21:40:02,20.68,54.69,1020.84,108.75
2025-01-25 21:40:03,20.68,54.69,1020.84,108.18
2025-01-25 21:40:05,20.68,54.67,1020.84,108.61
2025-01-25 21:40:06,20.68,54.67,1020.83,108.68
2025-01-25 21:40:08,20.68,54.65,1020.84,108.32
2025-01-25 21:40:09,20.68,54.67,1020.84,109.11
2025-01-25 21:40:10,20.68,54.67,1020.84,108.82
2025-01-25 21:40:12,20.69,54.66,1020.84,108.96
2025-01-25 21:40:13,20.69,54.69,1020.83,109.32
2025-01-25 21:40:14,20.69,54.66,1020.84,108.53
2025-01-25 21:40:16,20.69,54.68,1020.83,108.32
2025-01-25 21:40:17,20.68,54.67,1020.83,107.97
2025-01-25 21:40:19,20.68,54.67,1020.83,108.25
2025-01-25 21:40:20,20.68,54.69,1020.83,108.39
2025-01-25 21:40:21,20.69,54.68,1020.83,108.89
2025-01-25 21:40:23,20.69,54.7,1020.83,108.11
2025-01-25 21:40:24,20.69,54.69,1020.84,108.39
2025-01-25 21:40:25,20.69,54.69,1020.83,108.82
2025-01-25 21:40:27,20.69,54.7,1020.83,108.11
2025-01-25 21:40:28,20.7,54.7,1020.83,108.04
2025-01-25 21:40:29,20.7,54.71,1020.84,108.61
2025-01-25 21:40:31,20.7,54.69,1020.83,108.25
2025-01-25 21:40:32,20.71,54.7,1020.83,107.62
2025-01-25 21:40:34,20.71,54.68,1020.83,108.11
2025-01-25 21:40:35,20.71,54.68,1020.83,108.32
2025-01-25 21:40:36,20.71,54.67,1020.83,108.89
2025-01-25 21:40:38,20.71,54.66,1020.84,107.9
2025-01-25 21:40:39,20.71,54.65,1020.84,108.61
2025-01-25 21:40:40,20.71,54.66,1020.84,108.11
2025-01-25 21:40:42,20.71,54.74,1020.83,107.41
2025-01-25 21:40:43,20.71,54.89,1020.84,107.34
2025-01-25 21:40:45,20.71,55.1,1020.84,107.13
2025-01-25 21:40:46,20.71,55.25,1020.84,107.48
2025-01-25 21:40:47,20.71,55.27,1020.84,107.62
2025-01-25 21:40:49,20.72,55.28,1020.84,107.97
2025-01-25 21:40:50,20.72,55.25,1020.84,108.25
2025-01-25 21:40:51,20.72,55.22,1020.84,108.11
2025-01-25 21:40:53,20.73,55.15,1020.84,108.25
2025-01-25 21:40:54,20.73,55.09,1020.83,108.25
2025-01-25 21:40:55,20.73,55.03,1020.84,108.39
2025-01-25 21:40:57,20.73,54.97,1020.84,108.68
2025-01-25 21:40:58,20.74,54.94,1020.84,108.39
2025-01-25 21:41:00,20.74,54.88,1020.84,107.83
2025-01-25 21:41:01,20.74,54.83,1020.84,108.68
2025-01-25 21:41:02,20.74,54.8,1020.84,107.9
2025-01-25 21:41:04,20.74,54.75,1020.83,108.82
2025-01-25 21:41:05,20.74,54.73,1020.83,108.04
2025-01-25 21:41:06,20.74,54.71,1020.84,108.11
2025-01-25 21:41:08,20.74,54.68,1020.84,109.03
2025-01-25 21:41:09,20.74,54.65,1020.84,109.03
2025-01-25 21:41:11,20.74,54.64,1020.83,108.82
2025-01-25 21:41:12,20.74,54.61,1020.83,108.61
2025-01-25 21:41:13,20.74,54.58,1020.83,108.82
2025-01-25 21:41:15,20.74,54.57,1020.84,108.89
2025-01-25 21:41:16,20.73,54.59,1020.84,108.46
2025-01-25 21:41:17,20.73,54.61,1020.83,108.46
2025-01-25 21:41:19,20.73,54.62,1020.84,109.25
2025-01-25 21:41:20,20.72,54.62,1020.84,108.11
2025-01-25 21:41:22,20.72,54.61,1020.85,108.25
2025-01-25 21:41:23,20.72,54.62,1020.85,109.03
2025-01-25 21:41:24,20.72,54.61,1020.84,108.82
2025-01-25 21:41:26,20.71,54.63,1020.84,108.18
2025-01-25 21:41:27,20.71,54.62,1020.84,108.89
2025-01-25 21:41:28,20.71,54.62,1020.83,108.68
2025-01-25 21:41:30,20.7,54.62,1020.83,108.61
2025-01-25 21:41:31,20.7,54.62,1020.83,108.39
2025-01-25 21:41:32,20.7,54.64,1020.84,108.96
2025-01-25 21:41:34,20.7,54.65,1020.84,109.18
2025-01-25 21:41:35,20.7,54.66,1020.84,108.32
2025-01-25 21:41:37,20.7,54.67,1020.83,109.03
2025-01-25 21:41:38,20.71,54.68,1020.83,108.89
2025-01-25 21:41:39,20.7,54.68,1020.83,108.04
2025-01-25 21:41:41,20.7,54.69,1020.83,109.25
2025-01-25 21:41:42,20.7,54.71,1020.84,109.03
2025-01-25 21:41:43,20.7,54.73,1020.83,108.82
2025-01-25 21:41:45,20.7,54.72,1020.83,108.18
2025-01-25 21:41:46,20.7,54.73,1020.83,108.96
2025-01-25 21:41:48,20.7,54.76,1020.83,109.11
2025-01-25 21:41:49,20.69,54.76,1020.84,108.46
2025-01-25 21:41:50,20.7,54.79,1020.84,108.75
2025-01-25 21:41:52,20.7,54.81,1020.83,108.96
2025-01-25 21:41:53,20.7,54.79,1020.83,108.89
2025-01-25 21:41:54,20.7,54.78,1020.83,108.18
2025-01-25 21:41:56,20.7,54.76,1020.84,109.18
2025-01-25 21:41:57,20.7,54.75,1020.84,109.61
2025-01-25 21:41:58,20.7,54.72,1020.83,109.11
2025-01-25 21:42:00,20.71,54.71,1020.83,108.25
2025-01-25 21:42:01,20.71,54.69,1020.83,108.75
2025-01-25 21:42:03,20.71,54.67,1020.83,108.75
2025-01-25 21:42:04,20.71,54.64,1020.84,108.53
2025-01-25 21:42:05,20.71,54.62,1020.84,109.11
2025-01-25 21:42:07,20.71,54.63,1020.85,108.39
2025-01-25 21:42:08,20.71,54.6,1020.85,109.61
2025-01-25 21:42:09,20.71,54.59,1020.85,108.46
2025-01-25 21:42:11,20.71,54.58,1020.85,109.47
2025-01-25 21:42:12,20.71,54.57,1020.84,108.53
2025-01-25 21:42:14,20.71,54.57,1020.84,110.05
2025-01-25 21:42:15,20.71,54.57,1020.84,108.75
2025-01-25 21:42:16,20.71,54.55,1020.84,109.47
2025-01-25 21:42:18,20.72,54.55,1020.84,109.61
2025-01-25 21:42:19,20.72,54.55,1020.84,108.46
2025-01-25 21:42:20,20.72,54.54,1020.83,108.53
2025-01-25 21:42:22,20.72,54.52,1020.83,109.68
2025-01-25 21:42:23,20.73,54.54,1020.83,109.54
2025-01-25 21:42:25,20.73,54.53,1020.83,109.25
2025-01-25 21:42:26,20.73,54.51,1020.83,108.68
2025-01-25 21:42:27,20.73,54.52,1020.83,109.39
2025-01-25 21:42:29,20.73,54.55,1020.83,109.76
2025-01-25 21:42:30,20.73,54.53,1020.82,108.75
2025-01-25 21:42:31,20.73,54.55,1020.82,109.03
2025-01-25 21:42:33,20.73,54.56,1020.82,108.89
2025-01-25 21:42:34,20.74,54.58,1020.82,108.46
2025-01-25 21:42:35,20.74,54.56,1020.82,108.96
2025-01-25 21:42:37,20.74,54.56,1020.82,109.39
2025-01-25 21:42:38,20.74,54.57,1020.83,108.89
2025-01-25 21:42:40,20.74,54.57,1020.83,108.82
2025-01-25 21:42:41,20.74,54.58,1020.83,108.53
2025-01-25 21:42:42,20.74,54.58,1020.83,109.32
2025-01-25 21:42:44,20.74,54.59,1020.82,108.89
2025-01-25 21:42:45,20.74,54.58,1020.82,108.25
2025-01-25 21:42:46,20.74,54.58,1020.82,109.32
2025-01-25 21:42:48,20.74,54.56,1020.81,109.18
2025-01-25 21:42:49,20.73,54.56,1020.82,108.61
2025-01-25 21:42:51,20.74,54.54,1020.83,109.68
2025-01-25 21:42:52,20.74,54.51,1020.83,108.46
2025-01-25 21:42:53,20.74,54.51,1020.83,108.75
2025-01-25 21:42:55,20.74,54.49,1020.83,109.03
2025-01-25 21:42:56,20.74,54.51,1020.83,109.25
2025-01-25 21:42:57,20.74,54.49,1020.83,108.96
2025-01-25 21:42:59,20.74,54.52,1020.83,108.89
2025-01-25 21:43:00,20.74,54.53,1020.83,109.68
2025-01-25 21:43:01,20.74,54.54,1020.83,108.61
2025-01-25 21:43:03,20.74,54.52,1020.82,109.98
2025-01-25 21:43:04,20.74,54.49,1020.82,109.68
2025-01-25 21:43:06,20.73,54.5,1020.82,109.76
2025-01-25 21:43:07,20.74,54.49,1020.81,109.39
2025-01-25 21:43:08,20.74,54.49,1020.82,109.03
2025-01-25 21:43:10,20.74,54.47,1020.81,109.11
2025-01-25 21:43:11,20.75,54.47,1020.81,109.61
2025-01-25 21:43:12,20.75,54.46,1020.81,109.54
2025-01-25 21:43:14,20.76,54.45,1020.81,109.11
2025-01-25 21:43:15,20.76,54.47,1020.8,109.47
2025-01-25 21:43:17,20.77,54.42,1020.81,108.68
2025-01-25 21:43:18,20.77,54.41,1020.81,109.83
2025-01-25 21:43:19,20.77,54.37,1020.8,109.25
2025-01-25 21:43:21,20.77,54.35,1020.81,110.12
2025-01-25 21:43:22,20.76,54.34,1020.82,108.89
2025-01-25 21:43:23,20.76,54.36,1020.81,109.54
2025-01-25 21:43:25,20.75,54.37,1020.82,109.25
2025-01-25 21:43:26,20.75,54.39,1020.81,109.9
2025-01-25 21:43:28,20.75,54.4,1020.81,109.03
2025-01-25 21:43:29,20.75,54.39,1020.81,109.11
2025-01-25 21:43:30,20.75,54.4,1020.81,109.76
2025-01-25 21:43:32,20.75,54.35,1020.81,109.39
2025-01-25 21:43:33,20.74,54.32,1020.8,110.2
2025-01-25 21:43:34,20.74,54.31,1020.8,110.2
2025-01-25 21:43:36,20.73,54.29,1020.79,110.05
2025-01-25 21:43:37,20.73,54.27,1020.79,109.32
2025-01-25 21:43:38,20.73,54.26,1020.8,109.11
2025-01-25 21:43:40,20.73,54.26,1020.8,109.98
2025-01-25 21:43:41,20.73,54.25,1020.8,110.27
2025-01-25 21:43:43,20.73,54.24,1020.8,109.25
2025-01-25 21:43:44,20.73,54.26,1020.8,109.25
2025-01-25 21:43:45,20.73,54.26,1020.8,110.2
2025-01-25 21:43:47,20.73,54.25,1020.81,110.34
2025-01-25 21:43:48,20.74,54.26,1020.8,110.12
2025-01-25 21:43:49,20.74,54.25,1020.8,109.25
2025-01-25 21:43:51,20.74,54.24,1020.8,109.47
2025-01-25 21:43:52,20.75,54.22,1020.79,110.27
2025-01-25 21:43:54,20.75,54.21,1020.8,109.39
2025-01-25 21:43:55,20.75,54.19,1020.81,109.83
2025-01-25 21:43:56,20.75,54.17,1020.81,109.61
2025-01-25 21:43:58,20.76,54.14,1020.81,110.42
2025-01-25 21:43:59,20.76,54.13,1020.8,109.32
2025-01-25 21:44:00,20.76,54.14,1020.8,109.76
2025-01-25 21:44:02,20.76,54.11,1020.81,110.42
2025-01-25 21:44:03,20.76,54.15,1020.8,110.34
2025-01-25 21:44:04,20.76,54.14,1020.81,110.27
2025-01-25 21:44:06,20.76,54.13,1020.8,109.98
2025-01-25 21:44:07,20.76,54.15,1020.8,109.9
2025-01-25 21:44:09,20.76,54.14,1020.8,110.27
2025-01-25 21:44:10,20.76,54.12,1020.79,109.39
2025-01-25 21:44:11,20.76,54.11,1020.79,109.9
2025-01-25 21:44:13,20.76,54.12,1020.78,109.11
2025-01-25 21:44:14,20.75,54.14,1020.78,109.98
2025-01-25 21:44:15,20.76,54.15,1020.78,110.12
2025-01-25 21:44:17,20.76,54.16,1020.78,110.12
2025-01-25 21:44:18,20.76,54.17,1020.79,109.9
2025-01-25 21:44:20,20.76,54.2,1020.79,110.2
2025-01-25 21:44:21,20.76,54.21,1020.8,110.05
2025-01-25 21:44:22,20.76,54.23,1020.8,109.39
2025-01-25 21:44:24,20.77,54.25,1020.8,109.83
2025-01-25 21:44:25,20.77,54.26,1020.8,110.12
2025-01-25 21:44:26,20.76,54.24,1020.8,109.83
2025-01-25 21:44:28,20.77,54.23,1020.8,109.54
2025-01-25 21:44:29,20.77,54.21,1020.8,110.05
2025-01-25 21:44:31,20.77,54.2,1020.8,108.89
2025-01-25 21:44:32,20.78,54.2,1020.8,109.98
2025-01-25 21:44:33,20.78,54.19,1020.8,110.27
2025-01-25 21:44:35,20.77,54.17,1020.8,109.83
2025-01-25 21:44:36,20.77,54.15,1020.8,110.27
2025-01-25 21:44:37,20.77,54.13,1020.81,110.71
2025-01-25 21:44:39,20.77,54.1,1020.82,109.39
2025-01-25 21:44:40,20.77,54.13,1020.82,109.98
2025-01-25 21:44:41,20.77,54.11,1020.82,109.39
2025-01-25 21:44:43,20.78,54.1,1020.83,110.2
2025-01-25 21:44:44,20.78,54.1,1020.84,110.34
2025-01-25 21:44:46,20.78,54.11,1020.84,109.54
2025-01-25 21:44:47,20.78,54.1,1020.84,109.32
2025-01-25 21:44:48,20.78,54.11,1020.84,110.12
2025-01-25 21:44:50,20.77,54.12,1020.84,109.61
2025-01-25 21:44:51,20.77,54.12,1020.84,110.05
2025-01-25 21:44:52,20.77,54.1,1020.84,109.39
2025-01-25 21:44:54,20.77,54.1,1020.84,109.98
2025-01-25 21:44:55,20.76,54.13,1020.83,110.34
2025-01-25 21:44:57,20.76,54.13,1020.83,110.12
2025-01-25 21:44:58,20.76,54.15,1020.83,110.2
2025-01-25 21:44:59,20.76,54.15,1020.83,109.54
2025-01-25 21:45:01,20.75,54.15,1020.83,110.49
2025-01-25 21:45:02,20.75,54.18,1020.83,109.9
2025-01-25 21:45:03,20.75,54.19,1020.83,109.39
2025-01-25 21:45:05,20.75,54.2,1020.83,109.98
2025-01-25 21:45:06,20.75,54.22,1020.84,110.05
2025-01-25 21:45:07,20.75,54.23,1020.84,109.98
2025-01-25 21:45:09,20.76,54.21,1020.84,109.76
2025-01-25 21:45:10,20.76,54.22,1020.84,109.9
2025-01-25 21:45:12,20.76,54.23,1020.84,109.9
2025-01-25 21:45:13,20.76,54.23,1020.83,110.05
2025-01-25 21:45:14,20.76,54.23,1020.83,109.47
2025-01-25 21:45:16,20.76,54.23,1020.83,110.42
2025-01-25 21:45:17,20.76,54.2,1020.83,109.54
2025-01-25 21:45:18,20.76,54.18,1020.83,110.27
2025-01-25 21:45:20,20.77,54.17,1020.83,110.05
2025-01-25 21:45:21,20.77,54.17,1020.83,110.49
2025-01-25 21:45:23,20.77,54.15,1020.83,109.32
2025-01-25 21:45:24,20.77,54.16,1020.83,110.34
2025-01-25 21:45:25,20.77,54.18,1020.83,110.2
2025-01-25 21:45:27,20.77,54.16,1020.83,109.61
2025-01-25 21:45:28,20.77,54.15,1020.83,109.61
2025-01-25 21:45:29,20.77,54.15,1020.83,110.27
2025-01-25 21:45:31,20.77,54.12,1020.83,110.78
2025-01-25 21:45:32,20.77,54.14,1020.83,110.34
2025-01-25 21:45:34,20.77,54.14,1020.83,110.05
2025-01-25 21:45:35,20.78,54.13,1020.82,110.42
2025-01-25 21:45:36,20.78,54.14,1020.82,109.76
2025-01-25 21:45:38,20.79,54.15,1020.83,109.9
2025-01-25 21:45:39,20.79,54.14,1020.84,110.49
2025-01-25 21:45:40,20.79,54.15,1020.84,110.34
2025-01-25 21:45:42,20.79,54.14,1020.83,110.64
2025-01-25 21:45:43,20.79,54.11,1020.84,109.47
2025-01-25 21:45:44,20.79,54.07,1020.83,110.05
2025-01-25 21:45:46,20.79,54.05,1020.83,110.49
2025-01-25 21:45:47,20.78,54.02,1020.83,110.64
2025-01-25 21:45:49,20.77,54.01,1020.83,110.49
2025-01-25 21:45:50,20.77,54.01,1020.84,109.83
2025-01-25 21:45:51,20.76,54.03,1020.84,110.49
2025-01-25 21:45:53,20.76,54.02,1020.84,110.71
2025-01-25 21:45:54,20.76,53.99,1020.83,110.42
2025-01-25 21:45:55,20.76,53.97,1020.83,110.2
2025-01-25 21:45:57,20.75,53.94,1020.84,111.01
2025-01-25 21:45:58,20.75,53.91,1020.84,110.86
2025-01-25 21:46:00,20.75,53.87,1020.84,110.86
2025-01-25 21:46:01,20.75,53.85,1020.84,110.34
2025-01-25 21:46:02,20.74,53.85,1020.83,110.86
2025-01-25 21:46:04,20.74,53.85,1020.83,111.01
2025-01-25 21:46:05,20.74,53.84,1020.83,110.49
2025-01-25 21:46:06,20.74,53.85,1020.83,110.34
2025-01-25 21:46:08,20.73,53.84,1020.83,110.12
2025-01-25 21:46:09,20.73,53.81,1020.83,110.86
2025-01-25 21:46:10,20.73,53.81,1020.83,110.49
2025-01-25 21:46:12,20.73,53.78,1020.83,110.86
2025-01-25 21:46:13,20.72,53.78,1020.83,110.49
2025-01-25 21:46:15,20.72,53.78,1020.83,111.08
2025-01-25 21:46:16,20.72,53.79,1020.83,110.27
2025-01-25 21:46:17,20.72,53.8,1020.83,110.12
2025-01-25 21:46:19,20.71,53.8,1020.84,110.86
2025-01-25 21:46:20,20.71,53.84,1020.83,110.86
2025-01-25 21:46:21,20.71,53.88,1020.84,110.27
2025-01-25 21:46:23,20.7,53.94,1020.83,110.12
2025-01-25 21:46:24,20.7,53.96,1020.82,110.78
2025-01-25 21:46:26,20.7,53.98,1020.83,109.98
2025-01-25 21:46:27,20.7,54.0,1020.83,110.78
2025-01-25 21:46:28,20.7,54.01,1020.83,111.08
2025-01-25 21:46:30,20.69,54.02,1020.83,110.2
2025-01-25 21:46:31,20.69,54.04,1020.82,110.78
2025-01-25 21:46:32,20.69,54.07,1020.83,110.86
2025-01-25 21:46:34,20.69,54.11,1020.82,109.9
2025-01-25 21:46:35,20.69,54.16,1020.83,109.9
2025-01-25 21:46:37,20.69,54.18,1020.83,109.61
2025-01-25 21:46:38,20.69,54.23,1020.84,110.12
2025-01-25 21:46:39,20.69,54.23,1020.84,109.68
2025-01-25 21:46:41,20.69,54.22,1020.84,109.47
2025-01-25 21:46:42,20.69,54.19,1020.84,110.34
2025-01-25 21:46:43,20.7,54.17,1020.84,109.9
2025-01-25 21:46:45,20.7,54.13,1020.83,109.9
2025-01-25 21:46:46,20.7,54.11,1020.84,110.71
2025-01-25 21:46:47,20.71,54.08,1020.84,110.27
2025-01-25 21:46:49,20.72,54.05,1020.83,110.12
2025-01-25 21:46:50,20.72,54.04,1020.84,110.64
2025-01-25 21:46:52,20.72,54.02,1020.83,109.98
2025-01-25 21:46:53,20.73,54.01,1020.83,110.12
2025-01-25 21:46:54,20.73,53.98,1020.83,110.12
2025-01-25 21:46:56,20.73,53.97,1020.83,111.01
2025-01-25 21:46:57,20.73,53.93,1020.83,111.16
2025-01-25 21:46:58,20.73,53.92,1020.83,109.98
2025-01-25 21:47:00,20.73,53.91,1020.84,111.08
2025-01-25 21:47:01,20.73,53.93,1020.83,110.86
2025-01-25 21:47:03,20.73,53.92,1020.84,111.23
2025-01-25 21:47:04,20.73,53.94,1020.84,110.86
2025-01-25 21:47:05,20.73,53.93,1020.83,110.71
2025-01-25 21:47:07,20.73,53.92,1020.83,110.71
2025-01-25 21:47:08,20.73,53.88,1020.83,110.12
2025-01-25 21:47:09,20.73,53.87,1020.84,110.34
2025-01-25 21:47:11,20.73,53.85,1020.84,111.01
2025-01-25 21:47:12,20.74,53.85,1020.83,110.49
2025-01-25 21:47:13,20.74,53.85,1020.83,110.93
2025-01-25 21:47:15,20.74,53.83,1020.83,110.71
2025-01-25 21:47:16,20.74,53.83,1020.83,110.49
2025-01-25 21:47:18,20.74,53.81,1020.83,110.05
2025-01-25 21:47:19,20.74,53.85,1020.83,110.56
2025-01-25 21:47:20,20.74,53.85,1020.83,111.08
2025-01-25 21:47:22,20.74,53.85,1020.83,109.98
2025-01-25 21:47:23,20.75,53.87,1020.83,110.56
2025-01-25 21:47:24,20.74,53.85,1020.83,110.78
2025-01-25 21:47:26,20.74,53.89,1020.84,110.71
2025-01-25 21:47:27,20.74,53.89,1020.83,110.49
2025-01-25 21:47:29,20.75,53.91,1020.84,110.49
2025-01-25 21:47:30,20.75,53.94,1020.84,109.98
2025-01-25 21:47:31,20.75,53.96,1020.83,110.12
2025-01-25 21:47:33,20.76,53.97,1020.83,109.83
2025-01-25 21:47:34,20.76,53.98,1020.83,110.78
2025-01-25 21:47:35,20.76,54.01,1020.84,110.42
2025-01-25 21:47:37,20.76,54.02,1020.83,110.34
2025-01-25 21:47:38,20.76,54.04,1020.83,110.49
2025-01-25 21:47:40,20.77,54.04,1020.83,110.34
2025-01-25 21:47:41,20.76,54.04,1020.83,110.05
2025-01-25 21:47:42,20.76,54.01,1020.83,110.78
2025-01-25 21:47:44,20.76,53.99,1020.83,110.12
2025-01-25 21:47:45,20.76,53.97,1020.83,110.71
2025-01-25 21:47:46,20.76,53.95,1020.84,110.12
2025-01-25 21:47:48,20.76,53.96,1020.83,110.71
2025-01-25 21:47:49,20.76,53.94,1020.83,109.76
2025-01-25 21:47:50,20.76,53.93,1020.83,110.78
2025-01-25 21:47:52,20.76,53.94,1020.83,110.93
2025-01-25 21:47:53,20.77,53.94,1020.83,110.42
2025-01-25 21:47:55,20.76,53.94,1020.83,109.9
2025-01-25 21:47:56,20.76,53.91,1020.83,110.93
2025-01-25 21:47:57,20.76,53.95,1020.82,110.05
2025-01-25 21:47:59,20.77,53.95,1020.82,109.76
2025-01-25 21:48:00,20.77,53.97,1020.83,110.2
2025-01-25 21:48:01,20.77,53.99,1020.82,110.05
2025-01-25 21:48:03,20.78,54.01,1020.82,110.93
2025-01-25 21:48:04,20.78,54.01,1020.83,109.83
2025-01-25 21:48:06,20.78,54.01,1020.83,110.49
2025-01-25 21:48:07,20.78,54.0,1020.84,110.64
2025-01-25 21:48:08,20.79,54.01,1020.85,109.76
2025-01-25 21:48:10,20.79,54.02,1020.84,110.05
2025-01-25 21:48:11,20.8,53.99,1020.84,110.34
2025-01-25 21:48:12,20.8,53.98,1020.85,110.78
2025-01-25 21:48:14,20.8,53.96,1020.85,109.83
2025-01-25 21:48:15,20.8,53.95,1020.85,109.9
2025-01-25 21:48:16,20.8,53.94,1020.85,109.76
2025-01-25 21:48:18,20.8,53.95,1020.85,110.78
2025-01-25 21:48:19,20.8,53.97,1020.85,110.34
2025-01-25 21:48:21,20.81,53.99,1020.86,110.42
2025-01-25 21:48:22,20.81,54.03,1020.85,110.34
2025-01-25 21:48:23,20.81,54.04,1020.86,110.78
2025-01-25 21:48:25,20.81,54.06,1020.86,109.9
2025-01-25 21:48:26,20.81,54.06,1020.85,110.2
2025-01-25 21:48:27,20.81,54.06,1020.85,110.12
2025-01-25 21:48:29,20.81,54.04,1020.85,110.78
2025-01-25 21:48:30,20.81,54.03,1020.86,110.71
2025-01-25 21:48:32,20.81,54.01,1020.85,110.64
2025-01-25 21:48:33,20.81,53.99,1020.84,109.98
2025-01-25 21:48:34,20.81,53.99,1020.84,110.42
2025-01-25 21:48:36,20.81,53.96,1020.84,110.78
2025-01-25 21:48:37,20.81,53.97,1020.85,110.12
2025-01-25 21:48:38,20.81,53.97,1020.85,110.27
2025-01-25 21:48:40,20.81,53.96,1020.85,110.2
2025-01-25 21:48:41,20.82,53.98,1020.85,110.2
2025-01-25 21:48:43,20.81,53.97,1020.84,110.78
2025-01-25 21:48:44,20.8,53.97,1020.85,109.9
2025-01-25 21:48:45,20.8,53.96,1020.85,110.71
2025-01-25 21:48:47,20.79,53.94,1020.84,110.34
2025-01-25 21:48:48,20.79,53.96,1020.84,110.42
2025-01-25 21:48:49,20.78,53.96,1020.84,110.49
2025-01-25 21:48:51,20.78,54.0,1020.84,111.01
2025-01-25 21:48:52,20.78,54.01,1020.84,110.42
2025-01-25 21:48:53,20.78,54.04,1020.84,110.64
2025-01-25 21:48:55,20.78,54.07,1020.85,110.93
2025-01-25 21:48:56,20.78,54.08,1020.85,109.9
2025-01-25 21:48:58,20.78,54.11,1020.85,109.76
2025-01-25 21:48:59,20.78,54.11,1020.85,110.34
2025-01-25 21:49:00,20.78,54.11,1020.84,111.08
2025-01-25 21:49:02,20.78,54.12,1020.85,109.98
2025-01-25 21:49:03,20.78,54.08,1020.85,110.64
2025-01-25 21:49:04,20.77,54.08,1020.84,110.56
2025-01-25 21:49:06,20.78,54.09,1020.84,110.93
2025-01-25 21:49:07,20.78,54.09,1020.85,110.42
2025-01-25 21:49:09,20.78,54.09,1020.85,109.76
2025-01-25 21:49:10,20.78,54.09,1020.85,110.49
2025-01-25 21:49:11,20.78,54.09,1020.85,110.71
2025-01-25 21:49:13,20.78,54.08,1020.85,110.27
2025-01-25 21:49:14,20.78,54.09,1020.85,111.23
2025-01-25 21:49:15,20.77,54.08,1020.85,110.64
2025-01-25 21:49:17,20.77,54.08,1020.85,110.56
2025-01-25 21:49:18,20.77,54.09,1020.85,110.93
